pattern_id,service_count,station_count,origin,destination,stations
SP004024,2,19,LST,CLT,LST|BET|XOW|SRA|MYL|IFD|GDP|SNF|CHM|BPA|WTM|MKT|COL|HYH|WIV|ALR|GRB|TLS|CLT
SP004025,2,26,EUS,PRE,EUS|XWI|WMB|HRW|WFJ|XOE|TRI|XOD|BLY|MKC|XHN|XWZ|RUG|NUN|XIM|XOI|XCO|STA|CRE|WSF|ACB|XYJ|WBQ|WGN|XOU|PRE
SP004026,4,9,LIV,CRE,LIV|EDG|ALE|RUN|XYJ|ACB|HTF|WSF|CRE
SP004027,2,21,MAN,RCC,MAN|ABY|GUI|GNF|MSN|HUD|DEW|MLY|LDS|CRG|MIK|CHF|YRK|THI|NTR|YRM|EAG|TBY|MBR|SBK|RCC
SP004028,4,18,LST,CLT,LST|BET|XOW|SRA|MYL|IFD|GDP|SNF|CHM|BPA|WTM|KEL|MKT|COL|HYH|WIV|TLS|CLT
SP004029,4,20,LST,CLT,LST|BET|XOW|SRA|MYL|IFD|GDP|SNF|CHM|BPA|HAP|WTM|MKT|COL|HYH|WIV|ALR|GRB|TLS|CLT
SP004030,2,10,BHM,FOK,BHM|XOZ|DUD|AST|GVH|ERD|CRD|WYL|SUT|FOK
SP004031,2,23,BMV,LIC,BMV|BTG|LOB|NFD|KNN|BRV|SLY|UNI|FWY|BHM|XOZ|DUD|AST|GVH|ERD|CRD|WYL|SUT|FOK|BUL|BKT|SEN|LIC
SP004032,1,13,GTW,BAL,GTW|HOR|ELD|RDH|MHM|CDS|XJS|PUR|PUO|SCY|ECR|SRS|BAL
SP004033,11,46,GLC,EUS,GLC|MTH|SDM|LOC|XGS|CAR|PNR|XIT|OXN|XOA|LAN|PRE|XOU|WGN|WBQ|XYJ|ACB|WSF|CRE|STA|PKG|XBJ|WVH|DDP|SAD|XGJ|XOS|BHM|XOZ|SCF|BHI|BKW|COV|RUG|XWZ|XHN|MKC|BLY|XOD|TRI|XOE|WFJ|HRW|WMB|XWI|EUS
SP004034,2,32,EUS,CRE,EUS|XWI|WMB|HRW|WFJ|XOE|TRI|XOD|BLY|MKC|XHN|XWZ|RUG|COV|BKW|BHI|SCF|XOZ|BHM|XOS|XGJ|SAD|DDP|WVH|XBJ|PKG|STA|SNE|SOT|KDG|ASG|CRE
SP004035,9,18,MBR,WTB,MBR|JCH|MTO|GYP|NNT|GTA|BTT|KLD|COM|CSM|DNY|LHM|GLS|EGT|GMT|SLH|RUS|WTB
SP004036,1,43,EUS,GLC,EUS|XWI|WMB|HRW|WFJ|XOE|TRI|XOD|BLY|MKC|WOL|XHN|XWZ|RUG|NUN|ATH|PSW|XIM|TAM|LTV|XOI|RGL|XCO|STA|CRE|WSF|ACB|XYJ|WBQ|WGN|EBA|XOU|PRE|LAN|XOA|OXN|XIT|PNR|CAR|XGS|LOC|WSH|GLC
SP004037,2,26,LCN,STP,LCN|HKM|CLM|XNK|NCT|FSK|LOW|NOT|BEE|XTR|XTG|EMD|LBO|LEI|MHR|KET|WEL|BDM|FLT|LUT|SAC|HEN|CRI|WHP|KTN|STP
SP004038,2,26,LCN,STP,LCN|HKM|SWD|CLM|XNK|NCT|FSK|LOW|NOT|XTR|XTG|EMD|LBO|LEI|MHR|KET|WEL|BDM|FLT|LUT|SAC|HEN|CRI|WHP|KTN|STP
SP004039,2,20,LST,CLT,LST|BET|XOW|SRA|MYL|IFD|GDP|SNF|INT|CHM|BPA|WTM|MKT|COL|HYH|WIV|ALR|GRB|TLS|CLT
SP004040,1,14,RDG,PAD,RDG|TWY|MAI|TAP|BNM|SLO|LNY|IVR|WDT|HAY|STL|WEA|EAL|PAD
SP004041,1,7,HAF,PAD,HAF|HXX|HAY|STL|WEA|EAL|PAD
SP004042,1,13,MAN,CRE,MAN|MAU|BNA|EDY|GTY|HDG|WML|ALD|CEL|GTR|HCH|SDB|CRE
SP004043,4,15,BHM,LIF,BHM|XOZ|DUD|AST|GVH|ERD|CRD|WYL|SUT|FOK|BUL|BKT|SEN|LIC|LIF
SP004044,1,57,GLC,EUS,GLC|MTH|SDM|LOC|XGS|CAR|PNR|XIT|OXN|XOA|LAN|PRE|XOU|EBA|WGN|WBQ|XYJ|ACB|WSF|CRE|STA|PKG|XBJ|WVH|CSY|TIP|DDP|SAD|SGB|XGJ|SMR|XOS|BHM|XOZ|SCF|LEH|MGN|BHI|HIA|BKW|THL|CNL|COV|RUG|XWZ|XHN|WOL|MKC|BLY|XOD|TRI|XOE|WFJ|HRW|WMB|XWI|EUS
SP004045,2,21,WOK,QRB,WOK|WBY|BFN|ASN|CHY|VIR|EGH|SNS|AFS|FEL|HOU|ISL|SYL|BFD|KWB|CHK|BNI|BNS|PUT|WNT|QRB
SP004046,1,21,IPS,LST,IPS|MNG|COL|MKT|WTM|BPA|CHM|SNF|BRE|HRO|GDP|RMF|GMY|SVK|IFD|MNP|FOG|SRA|XOW|BET|LST
SP004047,1,29,SHF,STP,SHF|CHD|XAJ|DBY|SPO|LGE|XTG|EMD|LBO|LEI|MHR|KET|WEL|BDM|FLT|HLN|LEA|LUT|LTN|HPD|SAC|RDT|ELS|MIL|HEN|CRI|WHP|KTN|STP
SP004048,2,15,IPS,LST,IPS|MNG|COL|MKT|WTM|HAP|BPA|CHM|SNF|GDP|IFD|SRA|XOW|BET|LST
SP004049,2,18,LST,IPS,LST|BET|XOW|SRA|MYL|IFD|GDP|SNF|INT|CHM|BPA|HAP|WTM|KEL|MKT|COL|MNG|IPS
SP004050,6,16,LST,IPS,LST|BET|XOW|SRA|MYL|IFD|GDP|SNF|CHM|BPA|WTM|KEL|MKT|COL|MNG|IPS
SP004051,2,18,RGL,BHM,RGL|RGT|HNF|CAO|LAW|BWN|BLX|WSL|BSC|TAB|HSD|XRA|PRY|WTT|AST|DUD|XOZ|BHM
SP004052,1,11,RDG,BDW,RDG|RDW|THE|AMT|MDG|THA|NRC|NBY|KIT|HGD|BDW
SP004053,4,15,LST,IPS,LST|BET|XOW|SRA|MYL|IFD|GDP|SNF|CHM|BPA|WTM|MKT|COL|MNG|IPS
SP004054,2,9,KET,NOT,KET|MHR|LEI|LBO|EMD|XTG|XTR|BEE|NOT
SP004055,1,9,LIV,WGN,LIV|EDG|ROB|HUY|ECL|THH|SNH|GSW|WGN
SP004056,30,11,LIV,WAC,LIV|EDG|MSH|WSA|ALE|HNX|HED|HGN|WID|WAW|WAC
SP004057,2,10,HBD,LDS,HBD|MYT|SOW|BGH|MIR|DEW|BTL|MLY|COT|LDS
SP004058,4,11,CHI,LST,CHI|HIP|WST|WHC|SJS|CPT|HAC|LOF|CBH|BET|LST
SP004059,1,11,LST,CHI,LST|BET|CBH|LOF|HAC|CPT|SJS|WHC|WST|HIP|CHI
SP004060,2,15,IPS,LST,IPS|MNG|COL|MKT|KEL|WTM|BPA|CHM|SNF|GDP|IFD|SRA|XOW|BET|LST
SP004061,2,14,CDF,BGD,CDF|CDQ|HHL|LLS|LVT|CPH|ABE|ECP|LNB|YSM|HNG|PGM|GFF|BGD
SP004062,34,6,MNG,HWC,MNG|MIS|WRB|HPQ|DVC|HWC
SP004063,2,29,BHM,EUS,BHM|XOZ|SCF|BHI|HIA|BKW|THL|CNL|COV|RUG|LBK|NMP|XHN|WOL|MKC|BLY|LBZ|XOD|TRI|BKM|XOE|HML|APS|KGL|WFJ|HRW|WMB|XWI|EUS
SP004064,36,6,HWC,MNG,HWC|DVC|HPQ|WRB|MIS|MNG
SP004065,2,25,LST,ELY,LST|BET|HAC|XMI|TOM|BMD|CHN|BXB|RYN|HWN|SAW|BIS|SST|ESM|NWE|AUD|GRC|WLF|SED|XSP|CMS|CBG|CMB|WBC|ELY
SP004066,24,23,LST,CMB,LST|BET|HAC|XMI|TOM|BMD|CHN|BXB|HWN|HWM|SAW|BIS|SST|ESM|NWE|AUD|GRC|WLF|SED|XSP|CMS|CBG|CMB
SP004067,2,21,CMB,LST,CMB|CBG|CMS|XSP|SED|WLF|GRC|AUD|NWE|ESM|SST|BIS|HWN|BXB|CHN|BMD|TOM|XMI|HAC|BET|LST
SP004068,24,23,CMB,LST,CMB|CBG|CMS|XSP|SED|WLF|GRC|AUD|NWE|ESM|SST|BIS|SAW|HWM|HWN|BXB|CHN|BMD|TOM|XMI|HAC|BET|LST
SP004069,18,17,CMB,LST,CMB|CBG|CMS|XSP|WLF|AUD|SST|BIS|HWN|BXB|CHN|BMD|TOM|XMI|HAC|BET|LST
SP004070,52,2,TBR,TIL,TBR|TIL
SP004071,4,22,CBG,LST,CBG|CMS|XSP|SED|WLF|GRC|AUD|NWE|ESM|SST|BIS|SAW|HWN|RYN|BXB|CHN|BMD|TOM|XMI|HAC|BET|LST
SP004072,2,8,PPD,ABA,PPD|ACY|PER|MTA|FER|CMH|XCB|ABA
SP004073,4,24,LST,CMB,LST|BET|HAC|XMI|TOM|BMD|CHN|BXB|RYN|HWN|HWM|SAW|BIS|SST|ESM|NWE|AUD|GRC|WLF|SED|XSP|CMS|CBG|CMB
SP004074,4,18,LST,CMB,LST|BET|HAC|XMI|TOM|BMD|CHN|BXB|HWN|SAW|BIS|SST|AUD|WLF|XSP|CMS|CBG|CMB
SP004075,8,16,ABA,CDF,ABA|CMH|FER|MTA|PER|ACY|PPD|TRF|TRE|TAF|RDR|DCT|FRW|WNG|NNP|CDF
SP004076,4,17,LST,CBG,LST|BET|HAC|XMI|TOM|BMD|CHN|BXB|HWN|SAW|BIS|SST|AUD|WLF|XSP|CMS|CBG
SP004077,1,32,LIV,NCL,LIV|EDG|ROB|HUY|RNH|LEG|SHJ|ERL|NLW|ECC|DGT|MCO|MAN|ABY|GUI|SYB|GNF|MSN|HUD|DEW|MLY|LDS|CRG|MIK|CHF|YRK|THI|NTR|DAR|DHM|CLS|NCL
SP004078,1,27,KLN,KGX,KLN|WTG|DOW|LTP|XYE|ELY|WBC|CMB|CBG|CMS|XSP|FXN|RYS|AWM|BDK|LET|HIT|SVG|XGN|WGC|HAT|PBR|NBA|AAP|FPK|XKB|KGX
SP004079,4,24,CMB,LST,CMB|CBG|CMS|XSP|SED|WLF|GRC|AUD|NWE|ESM|SST|BIS|SAW|HWM|HWN|RYN|BXB|CHN|BMD|TOM|XMI|HAC|BET|LST
SP004080,9,2,DPS,HHD,DPS|HHD
SP004081,52,2,TIL,TBR,TIL|TBR
SP004082,10,14,LST,HFE,LST|BET|HAC|XMI|TOM|PON|BMD|ENL|CHN|BXB|RYH|SMT|WAR|HFE
SP004083,68,15,HFE,LST,HFE|WAR|SMT|RYH|BXB|CHN|WLC|ENL|BMD|PON|TOM|XMI|HAC|BET|LST
SP004084,2,18,CDF,CRE,CDF|NWP|CWM|PPL|AGV|HFD|LEO|LUD|CRV|CTT|SHR|YRT|WEM|PRS|WTC|WRE|NAN|CRE
SP004085,1,10,HHE,WRH,HHE|XKM|BUG|PRP|HOV|PLD|SWK|SSE|LAC|WRH
SP004086,1,20,BAL,WRH,BAL|SRS|ECR|PUR|XJS|ELD|SAF|GTW|TBD|HHE|WVF|XKM|BUG|PRP|HOV|PLD|SWK|SSE|LAC|WRH
SP004087,61,15,LST,HFE,LST|BET|HAC|XMI|TOM|PON|BMD|ENL|WLC|CHN|BXB|RYH|SMT|WAR|HFE
SP004088,2,7,GFD,PAD,GFD|SGN|CBP|DRG|WEA|EAL|PAD
SP004089,4,9,PPD,CDF,PPD|TRF|TRE|TAF|RDR|LLN|CYS|CDQ|CDF
SP004090,2,11,BHM,WOF,BHM|FWY|UNI|SLY|KNN|LOB|BTG|BMV|XSW|DTW|WOF
SP004091,2,17,LST,HFE,LST|BET|HAC|XMI|TOM|NUM|MRW|PON|BMD|ENL|WLC|CHN|BXB|RYH|SMT|WAR|HFE
SP004092,8,15,HFE,SRA,HFE|WAR|SMT|RYH|BXB|CHN|WLC|ENL|BMD|NUM|TOM|XMI|LEB|XTA|SRA
SP004093,2,13,PGN,BRI,PGN|TQY|TRR|NTA|TGM|DWL|DWW|EXD|TVP|TAU|BWT|PSN|BRI
SP004094,2,16,GCR,PLY,GCR|YAE|BPW|FIT|BRI|BWT|TAU|TVP|EXD|DWW|DWL|TGM|NTA|TOT|IVY|PLY
SP004095,4,15,SRA,HFE,SRA|XTA|LEB|XMI|TOM|NUM|BMD|ENL|WLC|CHN|BXB|RYH|SMT|WAR|HFE
SP004096,6,13,BHM,NOT,BHM|XOZ|XLX|WTO|XKI|TAH|XWE|BUT|WIL|DBY|SPO|XTR|NOT
SP004097,1,11,BPN,MAN,BPN|PFY|KKM|PRE|LEY|XOU|WGN|ECC|DGT|MCO|MAN
SP004098,2,5,WON,CLT,WON|FRI|KBX|TLS|CLT
SP004099,2,14,HGS,TON,HGS|SLQ|XOP|WLD|CWU|BAT|RBR|ETC|SOG|WAD|FRT|TBW|HIB|TON
SP004100,2,26,DDG,WOF,DDG|WMR|SOL|OLT|ACG|TYS|XOH|SMA|BMO|BSW|JEQ|THW|SGB|SMW|LGG|ROW|OHL|CRA|LYE|SBJ|HAG|BKD|KID|HBY|DTW|WOF
SP004101,1,21,GTW,RDZ,GTW|ELD|RDH|REI|BTO|DPD|DKT|GOM|CHL|SFR|GLD|WAN|ASH|NCM|FNN|BAW|SND|CRN|WKM|EAR|RDZ
SP004102,2,28,LMS,WOF,LMS|WRW|WRP|HTN|LPW|DDG|WMR|SOL|OLT|ACG|TYS|XOH|BMO|BSW|JEQ|THW|SGB|SMW|ROW|CRA|SBJ|HAG|BKD|KID|HBY|DTW|WOS|WOF
SP004103,2,28,SAV,WOF,SAV|STY|BER|CLV|LPW|DDG|WMR|SOL|OLT|ACG|TYS|XOH|SMA|BMO|BSW|JEQ|THW|SGB|SMW|ROW|CRA|SBJ|HAG|BKD|KID|HBY|DTW|WOF
SP004104,2,10,BHM,LEI,BHM|XOZ|XLX|WTO|CEH|XQW|NUN|HNK|SWS|LEI
SP004105,2,36,CDF,NOT,CDF|NWP|STJ|CDT|CPW|LYD|GCR|CNM|ASC|XAY|WOP|XSW|BMV|BTG|LOB|KNN|SLY|UNI|FWY|BHM|XOZ|XLX|WTO|CEH|XQW|XKI|TAH|XWE|BUT|DBY|SPO|LGE|XTR|ATB|BEE|NOT
SP004106,2,19,BPN,YRK,BPN|PFY|KKM|PRE|XLS|BBN|ACR|BYM|HBD|HFX|BDI|NPD|LDS|CRG|GRF|EGF|MIK|CHF|YRK
SP004107,2,33,CDF,NOT,CDF|NWP|STJ|CPW|LYD|GCR|CNM|ASC|XAY|WOP|XSW|BMV|BTG|LOB|KNN|SLY|UNI|FWY|BHM|XOZ|XLX|WTO|XKI|WNE|TAH|XWE|BUT|DBY|SPO|LGE|XTR|BEE|NOT
SP004108,2,26,DDG,WOF,DDG|WMR|SOL|OLT|ACG|TYS|XOH|SMA|BMO|BSW|JEQ|THW|SGB|SMW|LGG|ROW|OHL|CRA|LYE|SBJ|BKD|KID|HBY|DTW|WOS|WOF
SP004109,10,3,ADS,ADS,ADS|BDC|ADS
SP004110,1,44,GLC,EUS,GLC|MTH|SDM|CRS|LOC|XGS|CAR|PNR|XIT|OXN|XOA|LAN|XOU|EBA|WGN|WBQ|XYJ|ACB|WSF|CRE|STA|XCO|RGL|XOI|LTV|TAM|XIM|PSW|ATH|NUN|RUG|XWZ|XHN|WOL|MKC|BLY|XOD|TRI|XOE|WFJ|HRW|WMB|XWI|EUS
SP004111,1,44,EUS,GLC,EUS|XWI|WMB|HRW|WFJ|XOE|TRI|XOD|BLY|MKC|WOL|XHN|XWZ|RUG|NUN|ATH|PSW|XIM|TAM|LTV|XOI|RGL|XCO|STA|CRE|WSF|ACB|XYJ|WBQ|WGN|EBA|XOU|LAN|XOA|OXN|XIT|PNR|CAR|XGS|LOC|CRS|SDM|MTH|GLC
SP004112,4,2,ULP,SOY,ULP|SOY
SP004113,2,22,DDG,WOF,DDG|WMR|SOL|OLT|ACG|TYS|XOH|BMO|BSW|JEQ|THW|SGB|SMW|ROW|CRA|SBJ|HAG|BKD|KID|HBY|DTW|WOF
SP004114,1,16,MYB,BCS,MYB|XNJ|WCX|SRU|WRU|DNM|DGC|GER|SRG|BCF|HWY|SDR|PRR|HDM|XJV|BCS
SP004115,2,16,CAR,LDS,CAR|AWT|LZB|LGW|APP|KSW|GSD|RHD|SET|HLD|GGV|SKI|KEI|BIY|SHY|LDS
SP004116,1,23,GRS,EDB,GRS|SCH|JOR|HYN|PTK|CHC|GQL|HST|BLG|SLS|GAR|EST|BAI|CBS|COA|ADR|DRU|BHG|LSN|UHA|EDP|HYM|EDB
SP004117,1,11,HUL,LDS,HUL|BUH|GBD|HOW|SBY|SOM|MIK|EGF|GRF|CRG|LDS
SP004118,1,22,MIA,LIV,MIA|HDG|GTY|EDY|BNA|MAU|MAN|MCO|DGT|SFD|MCV|SFD|ECC|NLW|ERL|SHJ|LEG|RNH|HUY|ROB|EDG|LIV
SP004119,12,5,GTW,RDH,GTW|HOR|SAF|ELD|RDH
SP004120,4,20,ORE,BTN,ORE|HGS|SLQ|XOP|BEX|PEV|XIL|HMD|EBN|HMD|XIL|PLG|BRK|GLY|XRH|LWS|FMR|MCB|LRB|BTN
SP004121,2,19,EUS,NMP,EUS|XWI|WMB|HRW|BSH|WFJ|KGL|APS|HML|XOE|BKM|TRI|XOD|LBZ|BLY|MKC|WOL|XHN|NMP
SP004122,4,18,BTN,ORE,BTN|FMR|LWS|XRH|GLY|BRK|PLG|XIL|HMD|EBN|HMD|XIL|PEV|BEX|XOP|SLQ|HGS|ORE
SP004123,2,19,BTN,ORE,BTN|MCB|FMR|LWS|XRH|PLG|XIL|HMD|EBN|HMD|XIL|PEV|PEB|NSB|BEX|XOP|SLQ|HGS|ORE
SP004124,4,17,BTN,ORE,BTN|MCB|FMR|LWS|XRH|PLG|XIL|HMD|EBN|HMD|XIL|PEV|BEX|XOP|SLQ|HGS|ORE
SP004125,2,14,LLV,SWA,LLV|LNR|LLG|LLL|FFA|LLI|AMF|PTF|PTD|LLH|BYE|LLE|GWN|SWA
SP004126,2,19,ORE,BTN,ORE|HGS|SLQ|XOP|BEX|CLL|COB|PEV|XIL|HMD|EBN|HMD|XIL|PLG|XRH|LWS|FMR|MCB|BTN
SP004127,2,17,EUS,NMP,EUS|XWI|WMB|HRW|BSH|WFJ|HML|XOE|BKM|TRI|XOD|LBZ|BLY|MKC|WOL|XHN|NMP
SP004128,4,18,ORE,BTN,ORE|HGS|SLQ|XOP|BEX|CLL|COB|PEV|XIL|HMD|EBN|HMD|XIL|PLG|XRH|LWS|FMR|BTN
SP004129,2,7,SHF,DBY,SHF|CHD|ALF|LGM|XTR|SPO|DBY
SP004130,2,5,LDS,DEW,LDS|COT|MLY|BTL|DEW
SP004131,1,32,EUS,BHM,EUS|XWI|WMB|HRW|WFJ|KGL|APS|HML|XOE|BKM|TRI|CED|XOD|LBZ|BLY|MKC|WOL|XHN|NMP|LBK|RUG|COV|CNL|THL|BKW|HIA|BHI|MGN|LEH|SCF|XOZ|BHM
SP004132,1,14,TPB,FST,TPB|SOE|SOC|WCF|CHW|LES|BEF|PSE|LAI|UPM|BKG|WEH|LHS|FST
SP004133,2,6,SYB,HUD,SYB|MSL|GNF|MSN|SWT|HUD
SP004134,70,7,ALO,GLQ,ALO|STG|LBT|CRO|LNZ|BBG|GLQ
SP004135,2,24,BTN,SOU,BTN|HOV|PLD|SWK|SSE|LAC|WRH|WWO|ANG|XXA|FOD|BAA|CCH|SOB|EMS|HAV|CSA|PTC|FRM|BOE|ESL|SOA|SDN|SOU
SP004136,2,23,SOU,BTN,SOU|SDN|SOA|ESL|BOE|FRM|CSA|HAV|EMS|SOB|CCH|BAA|FOD|XXA|ANG|WWO|WRH|LAC|SSE|SWK|PLD|HOV|BTN
SP004137,2,13,SOU,LIT,SOU|SDN|SOA|ESL|BOE|FRM|CSA|HAV|EMS|CCH|BAA|FOD|LIT
SP004138,1,17,MAN,DAR,MAN|ABY|GUI|SYB|GNF|MSN|HUD|DEW|MLY|LDS|CRG|MIK|CHF|YRK|THI|NTR|DAR
SP004139,2,6,STG,GLQ,STG|LBT|CRO|LNZ|BBG|GLQ
SP004140,70,7,GLQ,ALO,GLQ|BBG|LNZ|CRO|LBT|STG|ALO
SP004141,2,11,BHM,WSL,BHM|XOZ|DUD|AST|WTT|PRY|XRA|HSD|TAB|BSC|WSL
SP004142,1,11,BAK,OXT,BAK|BAL|SRC|SRS|ECR|SCY|SNR|RDD|UWL|WOH|OXT
SP004143,2,41,LIV,NRW,LIV|EDG|ALE|HNX|HGN|WID|WAC|BWD|DGT|MCO|MAN|SPT|HAZ|CLY|EDL|BAM|HSG|GRN|DOR|SHF|DRO|CHD|ALF|LGM|NOT|RDF|BIN|ALK|GRA|PBO|WLE|MCH|MNE|XYE|ELY|XYE|BND|TTF|ATL|WMD|NRW
SP004144,1,20,STP,COR,STP|KTN|WHP|CRI|BCZ|HEN|MIL|ELS|RDT|SAC|HPD|LTN|LUT|LEA|HLN|FLT|BDM|WEL|KET|COR
SP004145,2,13,COL,PBO,COL|MNG|IPS|SMK|BSE|KNE|SOJ|ELY|XYE|MNE|MCH|WLE|PBO
SP004146,2,2,ALO,STG,ALO|STG
SP004147,1,12,EBN,HHE,EBN|HMD|XIL|PLG|BRK|GLY|XRH|LWS|PMP|XKM|WVF|HHE
SP004148,2,8,SNF,BTR,SNF|CHM|BPA|WTM|WNY|CES|BTP|BTR
SP004149,1,18,OXF,MYB,OXF|OXP|BIT|XGY|XJV|HDM|PRR|SDR|HWY|BCF|GER|DGC|DNM|WRU|SRU|WCX|XNJ|MYB
SP004150,1,22,COL,LST,COL|MKT|KEL|WTM|HAP|BPA|CHM|INT|SNF|BRE|HRO|GDP|RMF|GMY|SVK|IFD|MNP|FOG|SRA|XOW|BET|LST
SP004151,2,7,CHM,BTR,CHM|BPA|WTM|WNY|CES|BTP|BTR
SP004152,2,10,OXF,HWY,OXF|OXP|ISP|BIT|XGY|XJV|HDM|PRR|SDR|HWY
SP004153,2,13,LST,WTM,LST|BET|XOW|SRA|MYL|IFD|RMF|GDP|SNF|INT|CHM|BPA|WTM
SP004154,2,8,INT,COL,INT|CHM|BPA|HAP|WTM|KEL|MKT|COL
SP004155,2,38,PBO,HRH,PBO|HUN|SNO|SDY|BIW|ARL|HIT|SVG|XGN|WGC|PBR|AAP|FPK|XKB|SPL|ZFD|CTK|BFR|XMK|XLJ|NXG|SYD|NWD|ECR|SCY|PUR|XJS|CDS|MHM|RDH|ELD|HOR|GTW|TBD|CRW|IFI|LVN|HRH
SP004156,2,8,BTR,SNF,BTR|BTP|CES|WNY|WTM|BPA|CHM|SNF
SP004157,2,26,MYB,BMO,MYB|XNJ|WCX|SRU|WRU|GER|HWY|SDR|PRR|HDM|XJV|BCS|XAN|KGS|BAN|XFC|LMS|WRW|WRP|HTN|LPW|DDG|SOL|TYS|XOH|BMO
SP004158,2,5,SUY,COL,SUY|BUE|CWC|MKT|COL
SP004159,1,17,MYB,AYS,MYB|XNJ|WCX|NLT|SRU|WRU|DNM|DGC|GER|SRG|BCF|HWY|SDR|PRR|MRS|LTK|AYS
SP004160,4,7,HWC,COL,HWC|DVC|HPQ|WRB|MIS|MNG|COL
SP004161,4,10,HWY,MYB,HWY|BCF|GER|DGC|DNM|WRU|SRU|WCX|XNJ|MYB
SP004162,2,26,SAV,MYB,SAV|STY|WMC|BER|CLV|HTN|WRW|LMS|XFC|BAN|KGS|XAN|BCS|XJV|HDM|PRR|SDR|HWY|SRG|GER|WRU|SRU|NLT|WCX|XNJ|MYB
SP004163,4,12,HWY,MYB,HWY|BCF|SRG|GER|DGC|DNM|WRU|SRU|NLT|WCX|XNJ|MYB
SP004164,1,21,CBG,LST,CBG|CMS|XSP|WLF|AUD|SST|BIS|SAW|HWM|HWN|RYN|BXB|CHN|BMD|TOM|XMI|HAC|LOF|CBH|BET|LST
SP004165,1,28,LST,ELY,LST|BET|CBH|LOF|HAC|XMI|TOM|BMD|CHN|BXB|RYN|HWN|HWM|SAW|BIS|SST|ESM|NWE|AUD|GRC|WLF|SED|XSP|CMS|CBG|CMB|WBC|ELY
SP004166,2,25,CBG,LST,CBG|CMS|XSP|SED|WLF|GRC|AUD|NWE|ESM|SST|BIS|SAW|HWM|HWN|RYN|BXB|CHN|BMD|TOM|XMI|HAC|LOF|CBH|BET|LST
SP004167,2,22,PGN,PAD,PGN|TQY|TRR|NTA|TGM|DWL|DWW|EXD|TVP|TAU|CLC|WSB|BDW|HGD|NBY|THE|RDG|TWY|MAI|SLO|STL|PAD
SP004168,6,23,CBG,LST,CBG|CMS|XSP|SED|WLF|GRC|AUD|NWE|ESM|SST|BIS|SAW|HWM|HWN|RYN|BXB|CHN|BMD|TOM|XMI|HAC|BET|LST
SP004169,1,14,BAL,TBD,BAL|SRC|SRS|ECR|SCY|PUR|XJS|CDS|MHM|RDH|ELD|HOR|GTW|TBD
SP004170,4,23,LST,CMB,LST|BET|HAC|XMI|TOM|BMD|CHN|BXB|RYN|HWN|SAW|BIS|SST|ESM|NWE|AUD|GRC|WLF|SED|XSP|CMS|CBG|CMB
SP004171,2,26,ELY,LST,ELY|WBC|CMB|CBG|CMS|XSP|SED|WLF|GRC|AUD|NWE|ESM|SST|BIS|SAW|HWM|HWN|RYN|BXB|CHN|BMD|TOM|XMI|HAC|BET|LST
SP004172,2,30,MAT,CLE,MAT|MTB|CMF|WTS|AMB|XAJ|BLP|DFI|DBY|SPO|LGE|XTR|BEE|NOT|CTO|BUJ|LOW|FSK|NCT|XNK|CLM|SWD|HKM|LCN|MKR|BTB|HAB|SLL|GMB|CLE
SP004173,12,17,LST,CMB,LST|BET|HAC|XMI|TOM|BMD|CHN|BXB|HWN|BIS|SST|AUD|WLF|XSP|CMS|CBG|CMB
SP004174,2,11,BSW,LMS,BSW|BMO|XOH|TYS|SOL|DDG|LPW|HTN|WRP|WRW|LMS
SP004175,2,16,PBO,NOT,PBO|SMD|XMJ|OKM|MMO|LEI|SYS|SIL|BWS|LBO|EMD|XTG|XTR|ATB|BEE|NOT
SP004176,2,23,ELY,LST,ELY|WBC|CMB|CBG|CMS|XSP|SED|WLF|GRC|AUD|SST|BIS|SAW|HWM|HWN|BXB|CHN|BMD|TOM|XMI|HAC|BET|LST
SP004177,8,9,HWY,MYB,HWY|BCF|GER|DNM|WRU|SRU|WCX|XNJ|MYB
SP004178,2,23,CMB,LST,CMB|CBG|CMS|XSP|SED|WLF|GRC|AUD|NWE|ESM|SST|BIS|SAW|HWN|RYN|BXB|CHN|BMD|TOM|XMI|HAC|BET|LST
SP004179,2,17,BHM,BRI,BHM|XOZ|XON|XIR|KNN|LOB|BTG|BMV|XSW|WOP|XAY|ASC|CNM|YAE|BPW|FIT|BRI
SP004180,2,16,BAN,MYB,BAN|KGS|XAN|BCS|XJV|HDM|PRR|SDR|HWY|BCF|GER|WRU|SRU|WCX|XNJ|MYB
SP004181,1,5,HWV,PAD,HWV|HXX|STL|WEA|PAD
SP004182,2,14,MYB,AYS,MYB|XNJ|WCX|NLT|SRU|WRU|DNM|GER|HWY|SDR|PRR|MRS|LTK|AYS
SP004183,1,16,BRI,PAD,BRI|FIT|BPW|SWI|DID|GOR|RDG|TWY|MAI|TAP|BNM|SLO|STL|EAL|AML|PAD
SP004184,3,3,LCB,LCB,LCB|MLG|LCB
SP004185,1,15,MYB,BAN,MYB|XNJ|WCX|SRU|WRU|DNM|GER|HWY|SDR|PRR|HDM|XJV|BCS|XAN|BAN
SP004186,2,15,PAD,FRO,PAD|STL|SLO|MAI|TWY|RDG|THE|THA|NBY|KIT|HGD|BDW|PEW|WSB|FRO
SP004187,2,9,NCL,EDB,NCL|MPT|ALM|BWK|RSN|DUN|DRM|PST|EDB
