route_id,pattern_id,origin,destination,station_count,station_sequence
R01209,SP002094,ADS,GLC,10,ADS|ADN|ASB|SLT|KWN|DLY|LHW|JHN|PYG|GLC
R01210,SP004079,CMB,LST,24,CMB|CBG|CMS|XSP|SED|WLF|GRC|AUD|NWE|ESM|SST|BIS|SAW|HWM|HWN|RYN|BXB|CHN|BMD|TOM|XMI|HAC|BET|LST
R01211,SP002099,GRK,GLC,8,GRK|FTM|GKW|GKC|PTG|BPT|PYG|GLC
R01212,SP002100,GLC,AYR,13,GLC|PYG|JHN|LHW|DLY|KWN|IRV|BSS|TRN|PRA|PTW|NOA|AYR
R01213,SP003834,AYR,GLC,19,AYR|NOA|PTW|PRA|TRN|BSS|IRV|KWN|DLY|GLG|LHW|HOZ|MIN|JHN|PYG|HLW|HLE|CDO|GLC
R01214,SP002102,AVN,SVB,3,AVN|SAR|SVB
R01215,SP002103,CAR,GLC,15,CAR|XGS|GEA|ANN|DMF|SQH|KRK|NCK|AUK|KMK|KLM|STT|DNL|BRR|GLC
R01216,SP002105,MCV,RCD,2,MCV|RCD
R01217,SP002110,TAU,PAD,20,TAU|BWT|HIG|WSM|WOR|YAT|NLS|PSN|BRI|BTH|CPM|SWI|DID|GOR|RDG|TWY|MAI|SLO|STL|PAD
R01218,SP002111,BRS,NEM,2,BRS|NEM
R01219,SP002114,NEM,BRS,2,NEM|BRS
R01220,SP002116,GMV,BHM,15,GMV|MVL|XHK|WOF|DTW|XSW|BMV|BTG|LOB|NFD|KNN|SLY|UNI|FWY|BHM
R01221,SP002118,SHS,EDB,14,SHS|XJB|FLD|BRC|ADW|WCL|LVG|KKN|CUH|WTA|KGE|SLA|HYM|EDB
R01222,SP003437,GMV,PAD,23,GMV|MVL|XHK|WOF|WOS|WPH|PSH|EVE|HYB|MIM|KGM|AUW|CBY|HND|OXF|DID|GOR|RDG|TWY|MAI|SLO|STL|PAD
R01223,SP002120,WOF,BHM,11,WOF|DTW|XSW|BMV|BTG|LOB|KNN|SLY|UNI|FWY|BHM
R01224,SP002124,NEM,BSK,12,NEM|SUR|ESH|WYB|BFN|WOK|BKO|FNB|FLE|WNF|HOK|BSK
R01225,SP004043,BHM,LIF,15,BHM|XOZ|DUD|AST|GVH|ERD|CRD|WYL|SUT|FOK|BUL|BKT|SEN|LIC|LIF
R01226,SP002127,NEM,BSK,13,NEM|SUR|ESH|WAL|WYB|BFN|WOK|BKO|FNB|FLE|WNF|HOK|BSK
R01227,SP002128,GLC,GRK,12,GLC|PYG|PYJ|BPT|LGB|WDL|PTG|CDY|GKC|GKW|FTM|GRK
R01228,SP002130,SAO,LEU,2,SAO|LEU
R01229,SP002131,GLC,GRK,8,GLC|PYG|BPT|PTG|GKC|GKW|FTM|GRK
R01230,SP002132,EDA,INK,2,EDA|INK
R01231,SP002134,WOS,BHM,11,WOS|DTW|XSW|BMV|BTG|LOB|KNN|SLY|UNI|FWY|BHM
R01232,SP002135,CDF,COY,8,CDF|CDQ|HLL|TGS|BCG|RHI|WHT|COY
R01233,SP002139,RCD,MCV,2,RCD|MCV
R01234,SP002140,SAA,WFJ,7,SAA|PKT|HWW|BWO|GSN|WFN|WFJ
R01235,SP002141,EXD,PAD,16,EXD|TVP|TAU|CLC|WSB|PEW|BDW|HGD|NBY|THE|RDG|TWY|MAI|SLO|STL|PAD
R01236,SP002142,WOS,HFD,9,WOS|WOF|XHK|MVL|GMV|XMN|CWL|LED|HFD
R01237,SP002147,NQY,PAD,30,NQY|PAR|LOS|BOD|LSK|SGM|STS|PLY|IVY|TOT|NTA|TGM|DWL|DWW|EXD|TVP|TAU|CLC|WSB|PEW|BDW|HGD|NBY|THE|RDG|TWY|MAI|SLO|STL|PAD
R01238,SP002150,BPW,CMN,18,BPW|PWY|PIL|STJ|NWP|CDF|PYC|BGN|PTA|NTH|SWA|GWN|LLE|PBY|KWL|FYS|XCI|CMN
R01239,SP002152,GTW,BDM,27,GTW|ELD|XJS|PUR|ECR|NWD|SYD|NXG|XLJ|XMK|BFR|CTK|ZFD|SPL|KTN|WHP|CRI|HEN|SAC|HPD|LTN|LUT|LEA|HLN|FLT|WIX|BDM
R01240,SP002153,HOR,RDH,4,HOR|SAF|ELD|RDH
R01241,SP002831,BDM,BTN,48,BDM|FLT|HLN|LEA|LUT|LTN|HPD|SAC|RDT|ELS|MIL|HEN|BCZ|CRI|WHP|KTN|SPL|ZFD|CTK|BFR|XMK|XSU|XLJ|NXG|BCY|FOH|SYD|ANZ|NWD|ECR|SCY|PUO|PUR|XJS|RDH|ELD|SAF|HOR|GTW|TBD|BAB|HHE|WVF|XKM|BUG|HSK|PRP|BTN
R01242,SP002167,CKL,PRE,28,CKL|SBS|NRT|BYS|SEL|SSC|DRI|RAV|BOC|SIC|MLM|GNR|FOX|KBF|ASK|BIF|ROO|DLT|ULV|CAK|KBK|GOS|ARN|SVR|CNF|XOA|LAN|PRE
R01243,SP002169,INK,EDA,2,INK|EDA
R01244,SP002178,EDB,ABD,22,EDB|HYM|SGL|EGY|DAM|NQU|INK|BTS|KDY|MNC|LDY|CUP|LEU|DEE|BYF|CAN|ARB|MTS|LAU|STN|PLN|ABD
R01245,SP002180,GLC,AYR,10,GLC|PYG|LHW|DLY|KWN|IRV|TRN|PTW|NOA|AYR
R01246,SP003379,CDF,PNZ,40,CDF|NWP|STJ|PIL|PWY|FIT|BRI|BMT|PSN|NLS|YAT|WOR|WNM|WSM|HIG|BWT|TAU|TVP|EXD|DWW|DWL|TGM|NTA|TOT|IVY|PLY|STS|SGM|MEN|LSK|BOD|LOS|PAR|SAU|TRU|RED|CBN|HYL|SER|PNZ
R01247,SP002215,BHM,LIV,19,BHM|XOS|XGJ|DDP|CSY|WVH|XBJ|PKG|STA|CRE|WSF|HTF|ACB|XYJ|RUN|ALE|MSH|EDG|LIV
R01248,SP002184,NAN,BIB,14,NAN|WRE|PRS|WEM|LEO|HFD|AGV|STJ|PIL|PWY|FIT|PSN|BWT|BIB
R01249,SP002186,HWV,PAD,4,HWV|HXX|STL|PAD
R01250,SP002192,BRS,SUR,2,BRS|SUR
R01251,SP002193,CRE,LIV,11,CRE|WSF|HTF|ACB|XYJ|RUN|ALE|WSA|MSH|EDG|LIV
R01252,SP002194,XSU,EGR,20,XSU|XLJ|NXG|BCY|FOH|SYD|PNW|ANZ|NWD|ECR|SCY|SNR|RDD|UWL|WOH|OXT|HUR|LFD|DMS|EGR
R01253,SP002197,TED,EAD,7,TED|HMW|KNG|NBT|NEM|RAY|EAD
R01254,SP002198,AYR,GLC,14,AYR|NOA|PTW|TRN|IRV|KWN|DLY|LHW|JHN|PYG|HLW|HLE|CDO|GLC
R01255,SP002199,GLC,AYR,16,GLC|HLE|HLW|PYG|JHN|LHW|GLG|DLY|KWN|IRV|BSS|TRN|PRA|PTW|NOA|AYR
R01256,SP002203,BHM,LIV,19,BHM|XOZ|AST|XRA|BSC|XPJ|WVH|XBJ|PKG|STA|CRE|WSF|ACB|XYJ|RUN|ALE|MSH|EDG|LIV
R01257,SP002205,SPL,EGR,23,SPL|ZFD|CTK|BFR|XMK|XLJ|NXG|BCY|FOH|SYD|ANZ|NWD|ECR|SCY|SNR|RDD|UWL|WOH|OXT|HUR|LFD|DMS|EGR
R01258,SP002207,EDB,DEE,13,EDB|HYM|EGY|INK|DAG|BTS|KDY|MNC|LDY|SPF|CUP|LEU|DEE
R01259,SP004022,BHM,LIV,23,BHM|XOS|SMR|XGJ|XGQ|SAD|DDP|TIP|CSY|WVH|XBJ|PKG|STA|CRE|WSF|HTF|ACB|XYJ|RUN|ALE|MSH|EDG|LIV
R01260,SP002211,DEE,EDB,13,DEE|LEU|CUP|SPF|LDY|MNC|KDY|BTS|DAG|INK|EGY|HYM|EDB
R01261,SP002217,SHR,AYW,10,SHR|WLP|NWT|CWS|MCN|DVY|BRH|BOW|LLB|AYW
R01262,SP002225,LUT,TBD,27,LUT|LTN|HPD|SAC|HEN|CRI|WHP|KTN|SPL|ZFD|CTK|BFR|XMK|XLJ|NXG|SYD|NWD|ECR|SCY|PUR|XJS|RDH|ELD|SAF|HOR|GTW|TBD
R01263,SP002220,OXF,PAD,8,OXF|GOR|RDG|TWY|MAI|SLO|STL|PAD
R01264,SP002249,BDM,TBD,30,BDM|FLT|LUT|HPD|SAC|HEN|CRI|WHP|KTN|SPL|ZFD|CTK|BFR|XMK|XLJ|NXG|SYD|NWD|ECR|SCY|PUR|XJS|CDS|MHM|RDH|ELD|SAF|HOR|GTW|TBD
R01265,SP002224,CDF,MAN,23,CDF|NWP|CWM|AGV|HFD|LEO|LUD|CRV|CTT|SHR|WEM|PRS|WTC|WRE|NAN|CRE|SDB|CEL|ALD|WML|CHU|SPT|MAN
R01266,SP002226,SWA,PMD,18,SWA|GWN|LLE|PBY|KWL|FYS|XCI|CMN|WTL|NAR|KGT|SDF|TEN|PNA|MRB|LAM|PMB|PMD
R01267,SP002228,RUG,EUS,14,RUG|LBK|NMP|XHN|MKC|BLY|XOD|TRI|XOE|WFJ|HRW|WMB|XWI|EUS
R01268,SP002232,SSD,LWT,23,SSD|AUD|WLF|XSP|CMS|CBG|CMB|WBC|ELY|XYE|BND|TTF|ATL|WMD|NRW|XWH|BDA|CNY|REE|HAD|SYT|OUN|LWT
R01269,SP002235,SOV,LST,11,SOV|SIA|HOC|WIC|SNF|GDP|IFD|SRA|XOW|BET|LST
R01270,SP004456,EDB,GLC,17,EDB|HYM|SLA|LVG|WCL|ADW|BRC|FLD|XJB|SHS|HTW|CEA|CRF|HLY|BLH|UDD|GLC
R01271,SP002237,PTH,EDB,10,PTH|LDY|MNC|KDY|BTS|INK|EGY|SGL|HYM|EDB
R01272,SP002240,HHE,BDM,35,HHE|TBD|GTW|HOR|SAF|ELD|RDH|MHM|CDS|XJS|PUR|SCY|ECR|NWD|SYD|NXG|XLJ|XMK|BFR|CTK|ZFD|SPL|KTN|WHP|CRI|HEN|SAC|HPD|LTN|LUT|LEA|HLN|FLT|WIX|BDM
R01273,SP002250,PTH,EDB,11,PTH|LDY|MNC|GLT|COW|DFE|INK|EGY|SGL|HYM|EDB
R01274,SP003499,CAR,LDS,20,CAR|AWT|LZB|LGW|APP|KSW|GSD|DNT|RHD|HIR|SET|LPR|HLD|GGV|SKI|SON|KEI|BIY|SHY|LDS
R01275,SP002253,WVH,WSL,16,WVH|DDP|XGQ|XGJ|XOS|BHM|XOZ|DUD|AST|WTT|PRY|XRA|HSD|TAB|BSC|WSL
R01276,SP002254,MKC,NMP,4,MKC|WOL|XHN|NMP
R01277,SP002257,LEU,SAO,2,LEU|SAO
R01278,SP002258,BAK,EGR,15,BAK|WSW|BAL|SRC|ECR|SCY|SNR|RDD|UWL|WOH|OXT|HUR|LFD|DMS|EGR
R01279,SP002260,TRI,EUS,7,TRI|XOE|WFJ|HRW|WMB|XWI|EUS
R01280,SP004631,BHM,NMP,15,BHM|XOZ|ADD|SCF|LEH|MGN|BHI|HIA|BKW|THL|CNL|COV|RUG|LBK|NMP
R01281,SP002267,STG,EUS,42,STG|LBT|CUB|GRL|CBC|WFF|MTH|SDM|LOC|XGS|CAR|PNR|XIT|OXN|XOA|LAN|PRE|XOU|WGN|WBQ|XYJ|ACB|WSF|CRE|STA|XCO|XOI|XIM|NUN|RUG|XWZ|XHN|MKC|BLY|XOD|TRI|XOE|WFJ|HRW|WMB|XWI|EUS
R01282,SP002270,PRE,OMS,5,PRE|CSO|RUF|BCJ|OMS
R01283,SP002292,SEV,WGC,40,SEV|BBL|XOT|OTF|SEH|EYN|SAY|SMY|XMU|XLY|BKL|BMS|SRT|RVB|BEC|BGM|CTF|CFT|NHD|PMR|DMK|LGJ|EPH|BFR|CTK|ZFD|SPL|XKB|FPK|HGY|HRN|AAP|NSG|OKL|NBA|HDW|PBR|BPK|HAT|WGC
R01284,SP002272,XOA,LGK,18,XOA|XOA|OXN|XIT|PNR|XRL|HWH|HDB|HEX|PRU|WYM|BLO|DHM|TBY|MBR|SBK|RCC|LGK
R01285,SP002279,SPT,HAZ,4,SPT|DVN|WSR|HAZ
R01286,SP002542,LST,ELY,31,LST|BET|CBH|LOF|HAC|XMI|TOM|PON|BMD|ENL|WLC|CHN|BXB|RYN|HWN|HWM|SAW|BIS|SST|ESM|NWE|AUD|GRC|WLF|SED|XSP|CMS|CBG|CMB|WBC|ELY
R01287,SP002283,RDZ,GTW,18,RDZ|EAR|WKM|BAW|NCM|ASH|GLD|SFR|CHL|GOM|DKT|DPD|BTO|REI|RDH|ELD|SAF|GTW
R01288,SP002714,NRW,BCC,11,NRW|XWH|BDA|CNY|REE|HAD|SYT|OUN|LWT|OUS|BCC
R01289,SP002287,NRW,SHM,7,NRW|XWH|HXM|NWA|CMR|WRN|SHM
R01290,SP002290,RDZ,GTW,21,RDZ|EAR|WNS|WKM|CRN|SND|BAW|FNN|NCM|ASH|GLD|SFR|CHL|GOM|DKT|DPD|REI|RDH|ELD|SAF|GTW
R01291,SP002291,RDZ,GTW,19,RDZ|EAR|WKM|BAW|FNN|NCM|ASH|GLD|SFR|CHL|GOM|DKT|DPD|BTO|REI|RDH|ELD|SAF|GTW
R01292,SP002295,SHF,NOT,7,SHF|DRO|CHD|ALF|LGM|ILN|NOT
R01293,SP002296,GLC,WMS,9,GLC|PYG|BPT|PTG|WNL|DFR|BCN|INP|WMS
R01294,SP002298,IVA,INB,2,IVA|INB
R01295,SP002300,OBN,GLQ,21,OBN|CON|TAY|LHA|DAL|TYL|CNR|AUI|ART|GCH|HLU|CDR|DLR|DBC|DMR|SIN|WES|MYH|GSC|PPK|GLQ
R01296,SP002304,AMS,SPX,18,AMS|ROT|BXS|XXX|XIE|XIW|XXK|XXG|XXL|XXO|XXI|XXJ|XXU|XXH|XXQ|XXR|XXY|SPX
R01297,SP002418,MLG,GLQ,34,MLG|MRR|ARG|BSL|LCL|GLF|LCS|LHE|CPA|BNV|FTW|SBR|RYB|TUL|CRR|RAN|BRO|UTY|CNR|AUI|ART|GCH|HLU|DLR|DBC|CYK|YOK|GRS|SCH|HYN|PTK|GQL|BLG|GLQ
R01298,SP003438,WOF,PAD,20,WOF|WOS|WPH|PSH|EVE|HYB|MIM|KGM|AUW|CBY|HND|OXF|DID|GOR|RDG|TWY|MAI|SLO|STL|PAD
R01299,SP002314,DID,PAD,8,DID|GOR|RDG|TWY|MAI|SLO|STL|PAD
R01300,SP002316,BDQ,SHY,3,BDQ|FZH|SHY
R01301,SP002318,BGH,LDS,7,BGH|MIR|DEW|BTL|MLY|COT|LDS
R01302,SP002321,INB,IVA,2,INB|IVA
R01303,SP002322,GLC,EDB,15,GLC|UDD|BLH|HLY|SHS|XJB|WCL|LVG|KKN|CUH|WTA|KGE|SLA|HYM|EDB
R01304,SP002325,DMF,CAR,5,DMF|ANN|GEA|XGS|CAR
R01305,SP002326,WTB,NCL,29,WTB|RUS|SLH|GMT|EGT|GLS|LHM|DNY|CSM|COM|KLD|BTT|GTA|NNT|GYP|MTO|JCH|MBR|TBY|STK|BIL|SEC|HPL|HRE|SEA|SUN|BNR|HEW|NCL
R01306,SP002331,BRR,GLC,7,BRR|NIT|PTL|KNS|PWW|CMY|GLC
R01307,SP003340,HHD,EUS,38,HHD|VAL|LPG|BNG|PMW|LLJ|CWB|AGL|RHL|PRT|FLN|SHT|CTR|CRE|STA|XCO|RGL|XOI|LTV|TAM|XIM|PSW|ATH|NUN|RUG|XWZ|XHN|WOL|MKC|BLY|XOD|TRI|XOE|WFJ|HRW|WMB|XWI|EUS
R01308,SP002334,AYS,MYB,11,AYS|SKM|WND|GMN|AMR|CFO|CLW|RIC|HOH|XNJ|MYB
R01309,SP002338,HYM,EDA,2,HYM|EDA
R01310,SP002345,LOB,LIF,22,LOB|NFD|KNN|BRV|SLY|UNI|FWY|BHM|XOZ|DUD|AST|GVH|ERD|CRD|WYL|SUT|FOK|BUL|BKT|SEN|LIC|LIF
R01311,SP002347,RYS,KGX,17,RYS|BDK|LET|HIT|SVG|KBW|XGN|WLW|WGC|HAT|PBR|NBA|AAP|HGY|FPK|XKB|KGX
R01312,SP002348,IPS,PBO,11,IPS|SMK|BSE|KNE|SOJ|ELY|XYE|MNE|MCH|WLE|PBO
R01313,SP002349,GDH,MOG,13,GDH|ENC|WIH|PAL|BOP|AAP|HGY|FPK|DYP|HHY|EXR|OLD|MOG
R01314,SP002350,INR,ABD,4,INR|KTR|DYC|ABD
R01315,SP002351,HNT,ABD,6,HNT|INS|INR|KTR|DYC|ABD
R01316,SP002352,ABD,INR,4,ABD|DYC|KTR|INR
R01317,SP002356,EXD,BNP,5,EXD|CDI|EGG|UMB|BNP
R01318,SP002358,FPK,MOG,6,FPK|DYP|HHY|EXR|OLD|MOG
R01319,SP003501,GCR,WEY,23,GCR|YAE|BPW|FIT|BRI|KYN|OLF|BTH|FFD|BOA|TRO|WSB|FRO|BRU|CLC|YVP|THO|YET|CNO|MDN|DCW|UPW|WEY
R01320,SP002362,CNE,PRE,19,CNE|NEL|BRF|BNC|BUB|RSG|HPN|HCT|ACR|CTW|RIS|BBN|MLH|CYT|PLS|BMB|XLS|LOH|PRE
R01321,SP002955,BPS,PRE,10,BPS|BPB|SQU|SAS|AFV|LTM|MOS|KKM|SLW|PRE
R01322,SP002367,BUX,MAN,14,BUX|CEF|WBR|FNV|NMN|DSL|MDL|HAZ|WSR|DVN|SPT|HTC|LVM|MAN
R01323,SP002370,AAP,MOG,8,AAP|HGY|FPK|DYP|HHY|EXR|OLD|MOG
R01324,SP002372,MTH,CRS,5,MTH|SDM|WSH|CLU|CRS
R01325,SP002374,PLY,PNZ,19,PLY|DPT|DOC|KEY|SBF|STS|SGM|MEN|LSK|BOD|LOS|PAR|SAU|TRU|RED|CBN|HYL|SER|PNZ
R01326,SP002376,ZUM,KWG,4,ZUM|ZTU|GUN|KWG
R01327,SP002378,INR,MTS,8,INR|KTR|DYC|ABD|PLN|STN|LAU|MTS
R01328,SP002380,CBW,XSI,3,CBW|WYE|XSI
R01329,SP002381,BRI,EXD,8,BRI|YAT|WSM|HIG|BWT|TAU|TVP|EXD
R01330,SP002384,XSI,CBW,3,XSI|WYE|CBW
R01331,SP002385,BRI,EXD,7,BRI|WSM|HIG|BWT|TAU|TVP|EXD
R01332,SP002396,BRI,EXD,13,BRI|BMT|PSN|NLS|YAT|WOR|WNM|WSM|HIG|BWT|TAU|TVP|EXD
R01333,SP002387,CBW,XVJ,27,CBW|STU|MSR|XMF|RAM|MAR|HNB|FAV|SIT|NGT|RAI|GLM|RTR|XRJ|SOR|XWK|SAY|XMU|XLY|BMS|SRT|RVB|BGM|NHD|DMK|BRX|XVJ
R01334,SP002389,GCR,EXD,18,GCR|CDU|YAE|BPW|FIT|BRI|BMT|PSN|NLS|YAT|WOR|WNM|WSM|HIG|BWT|TAU|TVP|EXD
R01335,SP003004,XYA,XFD,22,XYA|REE|CNY|BDA|XWH|DIS|SMK|IPS|MNG|COL|MKT|WTM|BPA|CHM|SNF|GDP|IFD|SRA|XJC|FPK|HGY|XFD
R01336,SP002406,FKE,FKW,3,FKE|FKC|FKW
R01337,SP002408,FKW,FKE,6,FKW|XSI|XSI|FKW|FKC|FKE
R01338,SP002409,DFD,RAI,14,DFD|SCG|GNH|SWM|NFL|XSR|GRV|HGM|SOO|XRJ|RTR|CTM|GLM|RAI
R01339,SP002413,ZKB,ZUM,8,ZKB|ZTU|GUN|KWG|KWG|GUN|ZTU|ZUM
R01340,SP002416,IPS,NRW,4,IPS|SMK|DIS|NRW
R01341,SP002419,ZDE,ZUM,8,ZDE|ZTU|GUN|KWG|KWG|GUN|ZTU|ZUM
R01342,SP002421,BXS,SPX,16,BXS|XXX|XIE|XIW|XXK|XXG|XXL|XXO|XXI|XXJ|XXU|XXH|XXQ|XXR|XXY|SPX
R01343,SP002422,GLC,LNK,8,GLC|CBL|UDD|MTH|SDM|WSH|CLU|LNK
R01344,SP002425,FIT,BRI,5,FIT|ASD|SRD|LWH|BRI
R01345,SP002426,SOP,LVC,17,SOP|BDL|HIL|ANS|FRE|FBY|HTO|HLR|BLN|WLO|SFL|BNW|BOT|BAH|SDL|XMR|LVC
R01346,SP002427,BRI,FIT,5,BRI|LWH|SRD|ASD|FIT
R01347,SP002432,OBN,OBN,4,OBN|TEE|CLO|OBN
R01348,SP004225,CBG,SRA,22,CBG|CMS|XSP|WLF|AUD|SST|BIS|SAW|HWM|HWN|RYN|BXB|CHN|WLC|ENL|BMD|NUM|TOM|XMI|LEB|XTA|SRA
R01349,SP002434,HPQ,LWT,14,HPQ|MIS|IPS|WFI|WDB|MES|WCM|SAX|DSM|HAS|BRP|BCC|OUS|LWT
R01350,SP002435,COL,CET,2,COL|CET
R01351,SP002436,WON,COL,11,WON|FRI|KBX|TLS|WEE|GRB|ALR|WIV|HYH|CET|COL
R01352,SP002437,COL,WON,11,COL|CET|HYH|WIV|ALR|GRB|WEE|TLS|KBX|FRI|WON
R01353,SP002440,WAC,LIV,11,WAC|WAW|WID|HGN|HED|HNX|ALE|WSA|MSH|EDG|LIV
R01354,SP002441,FST,SRY,15,FST|WEH|BKG|UPM|LAI|BSO|PSE|BEF|LES|CHW|WCF|SOC|SOE|TPB|SRY
R01355,SP002443,SBY,HUL,7,SBY|HOW|GBD|BUH|FRY|HES|HUL
R01356,SP002445,BIS,CBG,11,BIS|SST|ESM|NWE|AUD|GRC|WLF|SED|XSP|CMS|CBG
R01357,SP002448,PBO,COL,13,PBO|WLE|MCH|MNE|XYE|ELY|SOJ|KNE|BSE|SMK|IPS|MNG|COL
R01358,SP002449,BSE,IPS,6,BSE|TRS|ESW|SMK|NMT|IPS
R01359,SP002450,HPQ,CBG,13,HPQ|WRB|MIS|IPS|NMT|SMK|ESW|TRS|BSE|KNE|NMK|DUL|CBG
R01360,SP002451,MCV,WGN,4,MCV|SFD|ECC|WGN
R01361,SP002452,BRI,SVB,12,BRI|LWH|SRD|MTP|RDA|CFN|SML|SHH|PRI|AVN|SAR|SVB
R01362,SP002457,SHF,CLE,13,SHF|KVP|SRO|WRK|XRO|GNB|KTL|BGG|BTB|HAB|SLL|GMB|CLE
R01363,SP002458,BTN,ORE,18,BTN|FMR|LWS|XRH|PLG|XIL|HMD|EBN|HMD|XIL|PEV|NSB|COB|BEX|XOP|SLQ|HGS|ORE
R01364,SP002460,ABA,MER,30,ABA|CMH|FER|MTA|PER|ACY|PPD|TRF|TRE|TAF|RDR|DCT|FRW|WNG|NNP|CDF|CDQ|CYS|LLN|RDR|TAF|TRE|TRF|PPD|ACY|QYD|MEV|TRD|PTB|MER
R01365,SP002463,ALD,MAN,8,ALD|WML|HTH|CHU|SPT|HTC|LVM|MAN
R01366,SP002464,NOT,WRK,13,NOT|BLW|HKN|NSD|KKB|SPK|MFT|MSW|SHB|LAG|CWD|WWL|WRK
R01367,SP004594,WSW,PMH,40,WSW|BAL|NRB|TTH|SRS|ECR|SCY|PUO|PUR|XJS|ELD|SAF|HOR|GTW|TBD|CRW|IFI|FGT|LVN|HRH|CHH|BIG|PUL|AMY|ARU|XXA|FOD|BAA|CCH|FSB|BOH|NUT|SOB|EMS|WBL|HAV|HLS|FTN|PMS|PMH
R01368,SP002468,DMF,GLC,11,DMF|SQH|KRK|NCK|AUK|KMK|KLM|STT|DNL|BRR|GLC
R01369,SP002477,MTH,LNK,5,MTH|SDM|WSH|CLU|LNK
R01370,SP002480,CFC,WRM,3,CFC|NOD|WRM
R01371,SP002482,WRM,SGE,6,WRM|NOD|CFC|HAR|HEH|SGE
R01372,SP002483,SGE,WRM,6,SGE|HEH|HAR|CFC|NOD|WRM
R01373,SP003431,NBY,PAD,13,NBY|NRC|THA|MDG|AMT|THE|RDW|RDG|TWY|MAI|SLO|STL|PAD
R01374,SP002486,PAD,OXF,23,PAD|AML|EAL|HAN|STL|HAY|WDT|IVR|LNY|SLO|BNM|TAP|MAI|TWY|RDG|TLH|GOR|CHO|DID|APF|CUM|RAD|OXF
R01375,SP002487,WRM,CFC,3,WRM|NOD|CFC
R01376,SP002752,AVN,WSM,17,AVN|PRI|SHH|SML|CFN|RDA|MTP|SRD|LWH|BRI|BMT|PSN|NLS|YAT|WOR|WNM|WSM
R01377,SP002490,PAQ,SHQ,15,PAQ|RMC|MAB|TIN|CAE|VAE|SAI|ATE|WOD|NUR|CIN|HYP|FIZ|CAX|SHQ
R01378,SP002491,NNT,CAR,21,NNT|MBR|TBY|STK|HPL|SEA|SUN|BNR|NCL|MCE|BLO|WYM|PRU|HEX|HDB|BLL|HWH|XRL|BMP|WRL|CAR
R01379,SP002495,CFN,BRI,6,CFN|RDA|MTP|SRD|LWH|BRI
R01380,SP002496,MAC,MAN,8,MAC|PRB|ADC|PYT|BML|CHU|SPT|MAN
R01381,SP003412,PAD,PNZ,57,PAD|AML|EAL|WEA|HAN|STL|HAY|WDT|IVR|LNY|SLO|BNM|TAP|MAI|TWY|RDG|THE|AMT|MDG|THA|NRC|NBY|KIT|HGD|BDW|PEW|BRU|CLC|TAU|TVP|EXD|EXT|SCS|DWW|DWL|TGM|NTA|TOT|IVY|PLY|DPT|DOC|KEY|SBF|STS|SGM|LSK|BOD|LOS|PAR|SAU|TRU|RED|CBN|HYL|SER|PNZ
R01382,SP002501,SSD,LST,13,SSD|SST|BIS|SAW|HWN|BXB|CHN|BMD|TOM|XMI|HAC|BET|LST
R01383,SP002508,HFN,LET,5,HFN|WAS|SVG|HIT|LET
R01384,SP002510,FPK,HFN,12,FPK|AAP|BOP|PAL|WIH|GPK|ENC|GDH|CWH|CUF|BAY|HFN
R01385,SP002511,EPS,BAK,7,EPS|CHE|SUO|CSH|MIJ|BAL|BAK
R01386,SP002513,AAP,SVG,7,AAP|PBR|HAT|WGC|WLW|KBW|SVG
R01387,SP002515,BAL,EPS,6,BAL|MIJ|CSH|SUO|CHE|EPS
R01388,SP002518,YRK,MIA,26,YRK|CHF|CFD|XES|LDS|XES|WKK|MIR|DHN|HUD|SWT|MSN|GNF|MSL|SYB|GUI|GTO|ABY|ADK|MAN|MAU|BNA|EDY|GTY|HDG|MIA
R01389,SP002523,OXF,DID,5,OXF|RAD|CUM|APF|DID
R01390,SP002524,LWS,EBN,4,LWS|PLG|HMD|EBN
R01391,SP002525,DKG,BAK,12,DKG|LHD|AHD|EPS|CHE|SUO|CSH|HCB|MIJ|MTC|BAL|BAK
R01392,SP002526,DID,OXF,4,DID|CUM|RAD|OXF
R01393,SP002527,HHE,LWS,2,HHE|LWS
R01394,SP002528,OXT,EGR,5,OXT|HUR|LFD|DMS|EGR
R01395,SP002529,HHD,DFP,2,HHD|DFP
R01396,SP002947,SCU,SHF,12,SCU|ALP|CWE|TNS|HFS|KKS|DON|MEX|SWN|RMC|MHS|SHF
R01397,SP002533,OXF,DID,4,OXF|RAD|CUM|DID
R01398,SP003951,HUL,YRK,10,HUL|BUH|GBD|EGN|HOW|WRS|SBY|SIE|CHF|YRK
R01399,SP002540,NWD,XSU,10,NWD|ANZ|PNW|SYD|FOH|HPA|BCY|NXG|XLJ|XSU
R01400,SP002543,YRK,BDT,15,YRK|CHF|SIE|SBY|WRS|HOW|GBD|BUH|HUL|CGM|BEV|HUT|DRF|NFN|BDT
R01401,SP002544,ARA,MLG,2,ARA|MLG
R01402,SP002549,FST,SRY,17,FST|LHS|WEH|BKG|UPM|WHR|LAI|BSO|PSE|BEF|LES|CHW|WCF|SOC|SOE|TPB|SRY
R01403,SP002560,NOT,GMB,21,NOT|CTO|BUJ|LOW|THU|BSB|FSK|ROL|NCT|XNK|CLM|SWD|HKM|LCN|MKR|BTB|HAB|SLL|HLI|GCT|GMB
R01404,SP002555,YRK,BDT,13,YRK|SBY|HOW|GBD|BUH|HUL|CGM|BEV|ARR|HUT|DRF|NFN|BDT
